Student_ID,Department,Semester,Subject_ID,Internal_Marks,External_Marks,Final_Marks,Attendance,Grade,Grade_Point,Pass_Fail
ST09128,Artificial Intelligence,6,AI104,27,59,86,78,A,9,Pass
ST09128,Artificial Intelligence,6,AI105,30,64,94,61,A+,10,Pass
ST09129,Data Science,3,DS101,29,70,99,82,A+,10,Pass
ST09129,Data Science,3,DS102,20,54,74,93,B+,8,Pass
ST09129,Data Science,3,DS103,30,28,58,66,C,6,Pass
ST09129,Data Science,3,DS104,18,35,53,99,C,6,Pass
ST09129,Data Science,3,DS105,17,59,76,90,B+,8,Pass
ST09130,Civil,6,CV101,24,37,61,63,B,7,Pass
ST09130,Civil,6,CV102,27,54,81,91,A,9,Pass
ST09130,Civil,6,CV103,20,36,56,83,C,6,Pass
ST09130,Civil,6,CV104,23,60,83,72,A,9,Pass
ST09130,Civil,6,CV105,19,39,58,73,C,6,Pass
ST09131,Information Technology,7,IT101,16,26,42,71,D,5,Pass
ST09131,Information Technology,7,IT102,28,47,75,65,B+,8,Pass
ST09131,Information Technology,7,IT103,24,29,53,74,C,6,Pass
ST09131,Information Technology,7,IT104,22,39,61,84,B,7,Pass
ST09131,Information Technology,7,IT105,21,46,67,91,B,7,Pass
ST09132,Artificial Intelligence,4,AI101,30,63,93,61,A+,10,Pass
ST09132,Artificial Intelligence,4,AI102,17,52,69,91,B,7,Pass
ST09132,Artificial Intelligence,4,AI103,30,48,78,95,B+,8,Pass
ST09132,Artificial Intelligence,4,AI104,24,53,77,72,B+,8,Pass
ST09132,Artificial Intelligence,4,AI105,15,32,47,88,D,5,Pass
ST09133,Civil,5,CV101,29,47,76,94,B+,8,Pass
ST09133,Civil,5,CV102,23,48,71,74,B+,8,Pass
ST09133,Civil,5,CV103,17,40,57,97,C,6,Pass
ST09133,Civil,5,CV104,28,70,98,87,A+,10,Pass
ST09133,Civil,5,CV105,27,38,65,91,B,7,Pass
ST09134,Mechanical,7,ME101,17,63,80,95,A,9,Pass
ST09134,Mechanical,7,ME102,22,60,82,86,A,9,Pass
ST09134,Mechanical,7,ME103,22,27,49,71,D,5,Pass
ST09134,Mechanical,7,ME104,27,55,82,90,A,9,Pass
ST09134,Mechanical,7,ME105,16,26,42,93,D,5,Pass
ST09135,Electronics,4,EC101,15,61,76,78,B+,8,Pass
ST09135,Electronics,4,EC102,20,36,56,96,C,6,Pass
ST09135,Electronics,4,EC103,24,27,51,88,C,6,Pass
ST09135,Electronics,4,EC104,25,63,88,82,A,9,Pass
ST09135,Electronics,4,EC105,24,66,90,79,A+,10,Pass
ST09136,Civil,6,CV101,28,58,86,75,A,9,Pass
ST09136,Civil,6,CV102,29,48,77,62,B+,8,Pass
ST09136,Civil,6,CV103,17,51,68,71,B,7,Pass
ST09136,Civil,6,CV104,28,45,73,73,B+,8,Pass
ST09136,Civil,6,CV105,24,44,68,97,B,7,Pass
ST09137,Electronics,1,EC101,15,62,77,68,B+,8,Pass
ST09137,Electronics,1,EC102,23,51,74,78,B+,8,Pass
ST09137,Electronics,1,EC103,20,42,62,93,B,7,Pass
ST09137,Electronics,1,EC104,22,41,63,70,B,7,Pass
ST09137,Electronics,1,EC105,30,40,70,91,B+,8,Pass
ST09138,Mechanical,6,ME101,29,24,53,69,C,6,Pass
ST09138,Mechanical,6,ME102,20,34,54,79,C,6,Pass
ST09138,Mechanical,6,ME103,21,52,73,97,B+,8,Pass
ST09138,Mechanical,6,ME104,28,59,87,66,A,9,Pass
ST09138,Mechanical,6,ME105,18,41,59,90,C,6,Pass
ST09139,Information Technology,8,IT101,20,62,82,91,A,9,Pass
ST09139,Information Technology,8,IT102,27,34,61,89,B,7,Pass
ST09139,Information Technology,8,IT103,15,42,57,65,C,6,Pass
ST09139,Information Technology,8,IT104,21,69,90,65,A+,10,Pass
ST09139,Information Technology,8,IT105,23,70,93,88,A+,10,Pass
ST09140,Computer Science,6,CS101,25,45,70,86,B+,8,Pass
ST09140,Computer Science,6,CS102,28,43,71,93,B+,8,Pass
ST09140,Computer Science,6,CS103,19,58,77,98,B+,8,Pass
ST09140,Computer Science,6,CS104,30,51,81,85,A,9,Pass
ST09140,Computer Science,6,CS105,28,54,82,85,A,9,Pass
ST09141,Mechanical,7,ME101,15,64,79,71,B+,8,Pass
ST09141,Mechanical,7,ME102,15,26,41,76,D,5,Pass
ST09141,Mechanical,7,ME103,15,64,79,89,B+,8,Pass
ST09141,Mechanical,7,ME104,23,67,90,81,A+,10,Pass
ST09141,Mechanical,7,ME105,24,26,50,64,C,6,Pass
ST09142,Electronics,7,EC101,25,63,88,86,A,9,Pass
ST09142,Electronics,7,EC102,16,28,44,63,D,5,Pass
ST09142,Electronics,7,EC103,24,22,46,89,D,5,Pass
ST09142,Electronics,7,EC104,18,47,65,65,B,7,Pass
ST09142,Electronics,7,EC105,17,36,53,84,C,6,Pass
ST09143,Civil,5,CV101,22,21,43,99,D,5,Pass
ST09143,Civil,5,CV102,27,37,64,89,B,7,Pass
ST09143,Civil,5,CV103,18,61,79,100,B+,8,Pass
ST09143,Civil,5,CV104,23,64,87,62,A,9,Pass
ST09143,Civil,5,CV105,23,40,63,99,B,7,Pass
ST09144,Civil,4,CV101,29,44,73,92,B+,8,Pass
ST09144,Civil,4,CV102,30,66,96,89,A+,10,Pass
ST09144,Civil,4,CV103,26,23,49,62,D,5,Pass
ST09144,Civil,4,CV104,20,69,89,99,A,9,Pass
ST09144,Civil,4,CV105,21,25,46,61,D,5,Pass
ST09145,Information Technology,6,IT101,17,43,60,73,B,7,Pass
ST09145,Information Technology,6,IT102,24,48,72,69,B+,8,Pass
ST09145,Information Technology,6,IT103,21,58,79,82,B+,8,Pass
ST09145,Information Technology,6,IT104,16,61,77,82,B+,8,Pass
ST09145,Information Technology,6,IT105,28,27,55,77,C,6,Pass
ST09146,Information Technology,3,IT101,20,27,47,89,D,5,Pass
ST09146,Information Technology,3,IT102,26,32,58,98,C,6,Pass
ST09146,Information Technology,3,IT103,25,27,52,80,C,6,Pass
ST09146,Information Technology,3,IT104,25,56,81,65,A,9,Pass
ST09146,Information Technology,3,IT105,17,48,65,93,B,7,Pass
ST09147,Civil,7,CV101,19,21,40,69,D,5,Pass
ST09147,Civil,7,CV102,28,63,91,92,A+,10,Pass
ST09147,Civil,7,CV103,25,35,60,73,B,7,Pass
ST09147,Civil,7,CV104,16,45,61,84,B,7,Pass
ST09147,Civil,7,CV105,26,69,95,80,A+,10,Pass
ST09148,Business Analytics,6,BA101,17,40,57,77,C,6,Pass
ST09148,Business Analytics,6,BA102,23,59,82,100,A,9,Pass
ST09148,Business Analytics,6,BA103,21,57,78,79,B+,8,Pass
ST09148,Business Analytics,6,BA104,20,25,45,75,D,5,Pass
ST09148,Business Analytics,6,BA105,23,43,66,90,B,7,Pass
ST09149,Computer Science,2,CS101,29,24,53,79,C,6,Pass
ST09149,Computer Science,2,CS102,21,62,83,72,A,9,Pass
ST09149,Computer Science,2,CS103,17,34,51,63,C,6,Pass
ST09149,Computer Science,2,CS104,22,34,56,97,C,6,Pass
ST09149,Computer Science,2,CS105,27,51,78,69,B+,8,Pass
ST09150,Artificial Intelligence,1,AI101,15,36,51,77,C,6,Pass
ST09150,Artificial Intelligence,1,AI102,25,56,81,67,A,9,Pass
ST09150,Artificial Intelligence,1,AI103,18,69,87,76,A,9,Pass
ST09150,Artificial Intelligence,1,AI104,16,70,86,84,A,9,Pass
ST09150,Artificial Intelligence,1,AI105,19,53,72,89,B+,8,Pass
ST09151,Civil,4,CV101,23,50,73,95,B+,8,Pass
ST09151,Civil,4,CV102,29,41,70,76,B+,8,Pass
ST09151,Civil,4,CV103,19,21,40,60,D,5,Pass
ST09151,Civil,4,CV104,26,65,91,88,A+,10,Pass
ST09151,Civil,4,CV105,15,63,78,71,B+,8,Pass
ST09152,Artificial Intelligence,8,AI101,30,32,62,92,B,7,Pass
ST09152,Artificial Intelligence,8,AI102,30,54,84,68,A,9,Pass
ST09152,Artificial Intelligence,8,AI103,15,34,49,65,D,5,Pass
ST09152,Artificial Intelligence,8,AI104,27,23,50,88,C,6,Pass
ST09152,Artificial Intelligence,8,AI105,23,36,59,86,C,6,Pass
ST09153,Information Technology,4,IT101,16,42,58,88,C,6,Pass
ST09153,Information Technology,4,IT102,22,57,79,98,B+,8,Pass
ST09153,Information Technology,4,IT103,28,35,63,90,B,7,Pass
ST09153,Information Technology,4,IT104,24,30,54,76,C,6,Pass
ST09153,Information Technology,4,IT105,26,64,90,90,A+,10,Pass
ST09154,Artificial Intelligence,8,AI101,26,43,69,68,B,7,Pass
ST09154,Artificial Intelligence,8,AI102,30,49,79,76,B+,8,Pass
ST09154,Artificial Intelligence,8,AI103,19,50,69,94,B,7,Pass
ST09154,Artificial Intelligence,8,AI104,25,55,80,89,A,9,Pass
ST09154,Artificial Intelligence,8,AI105,23,22,45,75,D,5,Pass
ST09155,Business Analytics,5,BA101,26,67,93,86,A+,10,Pass
ST09155,Business Analytics,5,BA102,16,65,81,89,A,9,Pass
ST09155,Business Analytics,5,BA103,20,65,85,72,A,9,Pass
ST09155,Business Analytics,5,BA104,25,32,57,62,C,6,Pass
ST09155,Business Analytics,5,BA105,28,48,76,71,B+,8,Pass
ST09156,Civil,6,CV101,30,59,89,89,A,9,Pass
ST09156,Civil,6,CV102,23,25,48,79,D,5,Pass
ST09156,Civil,6,CV103,24,52,76,100,B+,8,Pass
ST09156,Civil,6,CV104,30,24,54,71,C,6,Pass
ST09156,Civil,6,CV105,22,66,88,60,A,9,Pass
ST09157,Information Technology,6,IT101,29,22,51,85,C,6,Pass
ST09157,Information Technology,6,IT102,27,41,68,74,B,7,Pass
ST09157,Information Technology,6,IT103,23,44,67,61,B,7,Pass
ST09157,Information Technology,6,IT104,20,33,53,90,C,6,Pass
ST09157,Information Technology,6,IT105,26,49,75,69,B+,8,Pass
ST09158,Electronics,8,EC101,15,34,49,73,D,5,Pass
ST09158,Electronics,8,EC102,15,39,54,81,C,6,Pass
ST09158,Electronics,8,EC103,18,55,73,93,B+,8,Pass
ST09158,Electronics,8,EC104,17,50,67,80,B,7,Pass
ST09158,Electronics,8,EC105,19,41,60,86,B,7,Pass
ST09159,Electronics,3,EC101,15,25,40,81,D,5,Pass
ST09159,Electronics,3,EC102,24,37,61,85,B,7,Pass
ST09159,Electronics,3,EC103,17,51,68,87,B,7,Pass
ST09159,Electronics,3,EC104,21,55,76,74,B+,8,Pass
ST09159,Electronics,3,EC105,19,42,61,78,B,7,Pass
ST09160,Business Analytics,1,BA101,16,65,81,91,A,9,Pass
ST09160,Business Analytics,1,BA102,24,21,45,82,D,5,Pass
ST09160,Business Analytics,1,BA103,18,66,84,85,A,9,Pass
ST09160,Business Analytics,1,BA104,24,38,62,92,B,7,Pass
ST09160,Business Analytics,1,BA105,20,22,42,88,D,5,Pass
ST09161,Business Analytics,3,BA101,25,57,82,62,A,9,Pass
ST09161,Business Analytics,3,BA102,15,65,80,93,A,9,Pass
ST09161,Business Analytics,3,BA103,15,62,77,89,B+,8,Pass
ST09161,Business Analytics,3,BA104,23,56,79,100,B+,8,Pass
ST09161,Business Analytics,3,BA105,20,54,74,80,B+,8,Pass
ST09162,Civil,4,CV101,20,39,59,92,C,6,Pass
ST09162,Civil,4,CV102,19,23,42,79,D,5,Pass
ST09162,Civil,4,CV103,30,59,89,100,A,9,Pass
ST09162,Civil,4,CV104,18,39,57,75,C,6,Pass
ST09162,Civil,4,CV105,26,51,77,89,B+,8,Pass
ST09163,Computer Science,1,CS101,28,32,60,100,B,7,Pass
ST09163,Computer Science,1,CS102,27,46,73,61,B+,8,Pass
ST09163,Computer Science,1,CS103,26,55,81,82,A,9,Pass
ST09163,Computer Science,1,CS104,28,31,59,100,C,6,Pass
ST09163,Computer Science,1,CS105,23,30,53,74,C,6,Pass
ST09164,Data Science,7,DS101,30,21,51,66,C,6,Pass
ST09164,Data Science,7,DS102,28,56,84,61,A,9,Pass
ST09164,Data Science,7,DS103,20,37,57,98,C,6,Pass
ST09164,Data Science,7,DS104,19,67,86,72,A,9,Pass
ST09164,Data Science,7,DS105,27,70,97,87,A+,10,Pass
ST09165,Mechanical,2,ME101,21,60,81,98,A,9,Pass
ST09165,Mechanical,2,ME102,21,34,55,83,C,6,Pass
ST09165,Mechanical,2,ME103,24,70,94,85,A+,10,Pass
ST09165,Mechanical,2,ME104,26,61,87,83,A,9,Pass
ST09165,Mechanical,2,ME105,24,41,65,71,B,7,Pass
ST09166,Data Science,1,DS101,25,26,51,88,C,6,Pass
ST09166,Data Science,1,DS102,29,43,72,75,B+,8,Pass
ST09166,Data Science,1,DS103,28,59,87,85,A,9,Pass
ST09166,Data Science,1,DS104,17,64,81,70,A,9,Pass
ST09166,Data Science,1,DS105,16,39,55,66,C,6,Pass
ST09167,Electronics,4,EC101,27,31,58,91,C,6,Pass
ST09167,Electronics,4,EC102,17,36,53,93,C,6,Pass
ST09167,Electronics,4,EC103,17,35,52,60,C,6,Pass
ST09167,Electronics,4,EC104,16,40,56,89,C,6,Pass
ST09167,Electronics,4,EC105,18,30,48,79,D,5,Pass
ST09168,Business Analytics,5,BA101,24,29,53,99,C,6,Pass
ST09168,Business Analytics,5,BA102,20,68,88,87,A,9,Pass
ST09168,Business Analytics,5,BA103,27,56,83,93,A,9,Pass
ST09168,Business Analytics,5,BA104,20,44,64,63,B,7,Pass
ST09168,Business Analytics,5,BA105,17,34,51,64,C,6,Pass
ST09169,Computer Science,2,CS101,23,69,92,67,A+,10,Pass
ST09169,Computer Science,2,CS102,27,44,71,63,B+,8,Pass
ST09169,Computer Science,2,CS103,20,49,69,70,B,7,Pass
ST09169,Computer Science,2,CS104,16,40,56,88,C,6,Pass
ST09169,Computer Science,2,CS105,20,29,49,68,D,5,Pass
ST09170,Mechanical,5,ME101,22,44,66,77,B,7,Pass
ST09170,Mechanical,5,ME102,15,58,73,91,B+,8,Pass
ST09170,Mechanical,5,ME103,30,21,51,84,C,6,Pass
ST09170,Mechanical,5,ME104,30,48,78,93,B+,8,Pass
ST09170,Mechanical,5,ME105,25,40,65,99,B,7,Pass
ST09171,Artificial Intelligence,7,AI101,18,45,63,74,B,7,Pass
ST09171,Artificial Intelligence,7,AI102,24,37,61,77,B,7,Pass
ST09171,Artificial Intelligence,7,AI103,26,67,93,92,A+,10,Pass
ST09171,Artificial Intelligence,7,AI104,19,65,84,84,A,9,Pass
ST09171,Artificial Intelligence,7,AI105,15,69,84,69,A,9,Pass
ST09172,Computer Science,7,CS101,25,45,70,60,B+,8,Pass
ST09172,Computer Science,7,CS102,23,23,46,65,D,5,Pass
ST09172,Computer Science,7,CS103,16,38,54,69,C,6,Pass
ST09172,Computer Science,7,CS104,28,21,49,94,D,5,Pass
ST09172,Computer Science,7,CS105,28,45,73,86,B+,8,Pass
ST09173,Mechanical,3,ME101,29,48,77,75,B+,8,Pass
ST09173,Mechanical,3,ME102,20,48,68,91,B,7,Pass
ST09173,Mechanical,3,ME103,29,20,49,87,D,5,Pass
ST09173,Mechanical,3,ME104,26,50,76,98,B+,8,Pass
ST09173,Mechanical,3,ME105,26,54,80,98,A,9,Pass
ST09174,Artificial Intelligence,8,AI101,29,21,50,81,C,6,Pass
ST09174,Artificial Intelligence,8,AI102,30,33,63,80,B,7,Pass
ST09174,Artificial Intelligence,8,AI103,27,55,82,96,A,9,Pass
ST09174,Artificial Intelligence,8,AI104,16,21,37,96,F,0,Fail
ST09174,Artificial Intelligence,8,AI105,19,39,58,76,C,6,Pass
ST09175,Mechanical,7,ME101,21,29,50,91,C,6,Pass
ST09175,Mechanical,7,ME102,15,53,68,68,B,7,Pass
ST09175,Mechanical,7,ME103,17,70,87,84,A,9,Pass
ST09175,Mechanical,7,ME104,17,21,38,77,F,0,Fail
ST09175,Mechanical,7,ME105,15,30,45,96,D,5,Pass
ST09176,Information Technology,4,IT101,28,64,92,99,A+,10,Pass
ST09176,Information Technology,4,IT102,20,30,50,60,C,6,Pass
ST09176,Information Technology,4,IT103,29,62,91,77,A+,10,Pass
ST09176,Information Technology,4,IT104,21,27,48,82,D,5,Pass
ST09176,Information Technology,4,IT105,25,20,45,96,D,5,Pass
ST09177,Computer Science,8,CS101,26,54,80,89,A,9,Pass
ST09177,Computer Science,8,CS102,20,60,80,73,A,9,Pass
ST09177,Computer Science,8,CS103,29,53,82,67,A,9,Pass
ST09177,Computer Science,8,CS104,17,67,84,83,A,9,Pass
ST09177,Computer Science,8,CS105,15,22,37,93,F,0,Fail
ST09178,Information Technology,2,IT101,28,46,74,80,B+,8,Pass
ST09178,Information Technology,2,IT102,27,22,49,64,D,5,Pass
ST09178,Information Technology,2,IT103,29,31,60,79,B,7,Pass
ST09178,Information Technology,2,IT104,19,32,51,62,C,6,Pass
ST09178,Information Technology,2,IT105,29,28,57,68,C,6,Pass
ST09179,Data Science,4,DS101,24,23,47,87,D,5,Pass
ST09179,Data Science,4,DS102,30,61,91,97,A+,10,Pass
ST09179,Data Science,4,DS103,21,21,42,79,D,5,Pass
ST09179,Data Science,4,DS104,28,39,67,69,B,7,Pass
ST09179,Data Science,4,DS105,16,44,60,99,B,7,Pass
ST09180,Information Technology,7,IT101,22,70,92,94,A+,10,Pass
ST09180,Information Technology,7,IT102,26,68,94,89,A+,10,Pass
ST09180,Information Technology,7,IT103,30,24,54,100,C,6,Pass
ST09180,Information Technology,7,IT104,15,70,85,71,A,9,Pass
ST09180,Information Technology,7,IT105,15,25,40,66,D,5,Pass
ST09181,Civil,8,CV101,24,47,71,81,B+,8,Pass
ST09181,Civil,8,CV102,30,48,78,63,B+,8,Pass
ST09181,Civil,8,CV103,27,27,54,68,C,6,Pass
ST09181,Civil,8,CV104,26,37,63,96,B,7,Pass
ST09181,Civil,8,CV105,29,48,77,75,B+,8,Pass
ST09182,Artificial Intelligence,1,AI101,28,43,71,66,B+,8,Pass
ST09182,Artificial Intelligence,1,AI102,18,54,72,75,B+,8,Pass
ST09182,Artificial Intelligence,1,AI103,23,22,45,73,D,5,Pass
ST09182,Artificial Intelligence,1,AI104,15,62,77,89,B+,8,Pass
ST09182,Artificial Intelligence,1,AI105,16,60,76,92,B+,8,Pass
ST09183,Civil,4,CV101,24,51,75,78,B+,8,Pass
ST09183,Civil,4,CV102,26,30,56,86,C,6,Pass
ST09183,Civil,4,CV103,29,65,94,96,A+,10,Pass
ST09183,Civil,4,CV104,20,49,69,85,B,7,Pass
ST09183,Civil,4,CV105,29,64,93,61,A+,10,Pass
ST09184,Artificial Intelligence,8,AI101,22,24,46,93,D,5,Pass
ST09184,Artificial Intelligence,8,AI102,24,43,67,93,B,7,Pass
ST09184,Artificial Intelligence,8,AI103,18,63,81,90,A,9,Pass
ST09184,Artificial Intelligence,8,AI104,30,27,57,78,C,6,Pass
ST09184,Artificial Intelligence,8,AI105,30,55,85,99,A,9,Pass
ST09185,Electronics,7,EC101,24,34,58,66,C,6,Pass
ST09185,Electronics,7,EC102,17,23,40,61,D,5,Pass
ST09185,Electronics,7,EC103,19,32,51,85,C,6,Pass
ST09185,Electronics,7,EC104,16,53,69,84,B,7,Pass
ST09185,Electronics,7,EC105,17,20,37,97,F,0,Fail
ST09186,Business Analytics,4,BA101,26,55,81,92,A,9,Pass
ST09186,Business Analytics,4,BA102,17,23,40,73,D,5,Pass
ST09186,Business Analytics,4,BA103,22,52,74,79,B+,8,Pass
ST09186,Business Analytics,4,BA104,27,26,53,92,C,6,Pass
ST09186,Business Analytics,4,BA105,27,25,52,82,C,6,Pass
ST09187,Artificial Intelligence,2,AI101,21,34,55,86,C,6,Pass
ST09187,Artificial Intelligence,2,AI102,28,46,74,64,B+,8,Pass
ST09187,Artificial Intelligence,2,AI103,26,42,68,93,B,7,Pass
ST09187,Artificial Intelligence,2,AI104,27,52,79,89,B+,8,Pass
ST09187,Artificial Intelligence,2,AI105,21,28,49,88,D,5,Pass
ST09188,Electronics,5,EC101,30,64,94,92,A+,10,Pass
ST09188,Electronics,5,EC102,16,49,65,63,B,7,Pass
ST09188,Electronics,5,EC103,27,34,61,87,B,7,Pass
ST09188,Electronics,5,EC104,18,64,82,62,A,9,Pass
ST09188,Electronics,5,EC105,17,48,65,67,B,7,Pass
ST09189,Artificial Intelligence,8,AI101,30,44,74,95,B+,8,Pass
ST09189,Artificial Intelligence,8,AI102,28,21,49,71,D,5,Pass
ST09189,Artificial Intelligence,8,AI103,15,31,46,65,D,5,Pass
ST09189,Artificial Intelligence,8,AI104,24,55,79,66,B+,8,Pass
ST09189,Artificial Intelligence,8,AI105,25,35,60,60,B,7,Pass
ST09190,Electronics,8,EC101,22,56,78,72,B+,8,Pass
ST09190,Electronics,8,EC102,17,70,87,75,A,9,Pass
ST09190,Electronics,8,EC103,28,69,97,97,A+,10,Pass
ST09190,Electronics,8,EC104,19,36,55,98,C,6,Pass
ST09190,Electronics,8,EC105,20,48,68,90,B,7,Pass
ST09191,Business Analytics,4,BA101,23,53,76,98,B+,8,Pass
ST09191,Business Analytics,4,BA102,29,23,52,89,C,6,Pass
ST09191,Business Analytics,4,BA103,25,36,61,88,B,7,Pass
ST09191,Business Analytics,4,BA104,17,64,81,97,A,9,Pass
ST09191,Business Analytics,4,BA105,26,43,69,99,B,7,Pass
ST09192,Artificial Intelligence,6,AI101,22,65,87,75,A,9,Pass
ST09192,Artificial Intelligence,6,AI102,16,57,73,86,B+,8,Pass
ST09192,Artificial Intelligence,6,AI103,23,34,57,68,C,6,Pass
ST09192,Artificial Intelligence,6,AI104,15,26,41,67,D,5,Pass
ST09192,Artificial Intelligence,6,AI105,21,67,88,87,A,9,Pass
ST09193,Data Science,5,DS101,18,60,78,78,B+,8,Pass
ST09193,Data Science,5,DS102,18,42,60,100,B,7,Pass
ST09193,Data Science,5,DS103,17,62,79,78,B+,8,Pass
ST09193,Data Science,5,DS104,23,49,72,71,B+,8,Pass
ST09193,Data Science,5,DS105,17,68,85,85,A,9,Pass
ST09194,Computer Science,5,CS101,26,59,85,85,A,9,Pass
ST09194,Computer Science,5,CS102,23,47,70,71,B+,8,Pass
ST09194,Computer Science,5,CS103,22,47,69,82,B,7,Pass
ST09194,Computer Science,5,CS104,16,40,56,65,C,6,Pass
ST09194,Computer Science,5,CS105,21,65,86,89,A,9,Pass
ST09195,Business Analytics,5,BA101,17,30,47,74,D,5,Pass
ST09195,Business Analytics,5,BA102,18,20,38,84,F,0,Fail
ST09195,Business Analytics,5,BA103,29,50,79,92,B+,8,Pass
ST09195,Business Analytics,5,BA104,15,36,51,72,C,6,Pass
ST09195,Business Analytics,5,BA105,16,66,82,67,A,9,Pass
ST09196,Mechanical,7,ME101,17,49,66,77,B,7,Pass
ST09196,Mechanical,7,ME102,28,26,54,74,C,6,Pass
ST09196,Mechanical,7,ME103,24,46,70,66,B+,8,Pass
ST09196,Mechanical,7,ME104,20,56,76,63,B+,8,Pass
ST09196,Mechanical,7,ME105,17,64,81,89,A,9,Pass
ST09197,Electronics,1,EC101,30,47,77,76,B+,8,Pass
ST09197,Electronics,1,EC102,24,64,88,67,A,9,Pass
ST09197,Electronics,1,EC103,25,59,84,74,A,9,Pass
ST09197,Electronics,1,EC104,29,30,59,65,C,6,Pass
ST09197,Electronics,1,EC105,23,20,43,98,D,5,Pass
ST09198,Artificial Intelligence,2,AI101,15,28,43,77,D,5,Pass
ST09198,Artificial Intelligence,2,AI102,25,21,46,76,D,5,Pass
ST09198,Artificial Intelligence,2,AI103,22,31,53,92,C,6,Pass
ST09198,Artificial Intelligence,2,AI104,25,62,87,70,A,9,Pass
ST09198,Artificial Intelligence,2,AI105,19,58,77,90,B+,8,Pass
ST09199,Computer Science,8,CS101,26,43,69,88,B,7,Pass
ST09199,Computer Science,8,CS102,23,33,56,77,C,6,Pass
ST09199,Computer Science,8,CS103,18,60,78,89,B+,8,Pass
ST09199,Computer Science,8,CS104,17,20,37,71,F,0,Fail
ST09199,Computer Science,8,CS105,18,61,79,87,B+,8,Pass
ST09200,Civil,5,CV101,16,28,44,78,D,5,Pass
ST09200,Civil,5,CV102,15,70,85,79,A,9,Pass
ST09200,Civil,5,CV103,30,26,56,98,C,6,Pass
ST09200,Civil,5,CV104,19,50,69,98,B,7,Pass
ST09200,Civil,5,CV105,16,57,73,62,B+,8,Pass
ST09201,Civil,2,CV101,21,69,90,90,A+,10,Pass
ST09201,Civil,2,CV102,17,68,85,61,A,9,Pass
ST09201,Civil,2,CV103,21,36,57,73,C,6,Pass
ST09201,Civil,2,CV104,21,31,52,64,C,6,Pass
ST09201,Civil,2,CV105,25,48,73,82,B+,8,Pass
ST09202,Mechanical,8,ME101,28,69,97,75,A+,10,Pass
ST09202,Mechanical,8,ME102,28,40,68,92,B,7,Pass
ST09202,Mechanical,8,ME103,19,38,57,66,C,6,Pass
ST09202,Mechanical,8,ME104,15,34,49,72,D,5,Pass
ST09202,Mechanical,8,ME105,26,59,85,63,A,9,Pass
ST09203,Mechanical,6,ME101,15,50,65,92,B,7,Pass
ST09203,Mechanical,6,ME102,28,25,53,72,C,6,Pass
ST09203,Mechanical,6,ME103,25,70,95,93,A+,10,Pass
ST09203,Mechanical,6,ME104,27,43,70,79,B+,8,Pass
ST09203,Mechanical,6,ME105,15,63,78,85,B+,8,Pass
ST09204,Information Technology,1,IT101,27,47,74,72,B+,8,Pass
ST09204,Information Technology,1,IT102,26,49,75,73,B+,8,Pass
ST09204,Information Technology,1,IT103,28,56,84,85,A,9,Pass
ST09204,Information Technology,1,IT104,21,21,42,60,D,5,Pass
ST09204,Information Technology,1,IT105,30,36,66,97,B,7,Pass
ST09205,Mechanical,6,ME101,22,40,62,89,B,7,Pass
ST09205,Mechanical,6,ME102,24,55,79,79,B+,8,Pass
ST09205,Mechanical,6,ME103,26,28,54,86,C,6,Pass
ST09205,Mechanical,6,ME104,22,38,60,64,B,7,Pass
ST09205,Mechanical,6,ME105,27,32,59,98,C,6,Pass
ST09206,Computer Science,7,CS101,19,61,80,60,A,9,Pass
ST09206,Computer Science,7,CS102,19,29,48,89,D,5,Pass
ST09206,Computer Science,7,CS103,18,21,39,72,F,0,Fail
ST09206,Computer Science,7,CS104,17,61,78,69,B+,8,Pass
ST09206,Computer Science,7,CS105,15,55,70,100,B+,8,Pass
ST09207,Computer Science,7,CS101,28,31,59,80,C,6,Pass
ST09207,Computer Science,7,CS102,17,48,65,83,B,7,Pass
ST09207,Computer Science,7,CS103,17,23,40,67,D,5,Pass
ST09207,Computer Science,7,CS104,24,54,78,67,B+,8,Pass
ST09207,Computer Science,7,CS105,18,23,41,89,D,5,Pass
ST09208,Electronics,3,EC101,22,59,81,66,A,9,Pass
ST09208,Electronics,3,EC102,21,67,88,96,A,9,Pass
ST09208,Electronics,3,EC103,18,26,44,68,D,5,Pass
ST09208,Electronics,3,EC104,16,58,74,83,B+,8,Pass
ST09208,Electronics,3,EC105,29,66,95,98,A+,10,Pass
ST09209,Information Technology,8,IT101,16,52,68,93,B,7,Pass
ST09209,Information Technology,8,IT102,20,31,51,74,C,6,Pass
ST09209,Information Technology,8,IT103,21,65,86,100,A,9,Pass
ST09209,Information Technology,8,IT104,25,30,55,73,C,6,Pass
ST09209,Information Technology,8,IT105,15,59,74,99,B+,8,Pass
ST09210,Civil,8,CV101,24,43,67,89,B,7,Pass
ST09210,Civil,8,CV102,30,44,74,64,B+,8,Pass
ST09210,Civil,8,CV103,29,44,73,71,B+,8,Pass
ST09210,Civil,8,CV104,16,45,61,62,B,7,Pass
ST09210,Civil,8,CV105,26,27,53,77,C,6,Pass
ST09211,Mechanical,2,ME101,29,26,55,67,C,6,Pass
ST09211,Mechanical,2,ME102,30,44,74,76,B+,8,Pass
ST09211,Mechanical,2,ME103,29,20,49,77,D,5,Pass
ST09211,Mechanical,2,ME104,20,42,62,64,B,7,Pass
